"日期","收盘","开盘","高","低","交易量","涨跌幅"
"2022-4-11","1,953.43","1,947.15","1,969.41","1,940.05","","0.39%"
"2022-4-8","1,945.85","1,931.92","1,948.46","1,927.38","","0.71%"
"2022-4-7","1,932.17","1,925.32","1,938.07","1,920.27","","0.35%"
"2022-4-6","1,925.48","1,923.69","1,933.65","1,915.24","","0.09%"
"2022-4-5","1,923.76","1,933.38","1,944.73","1,917.74","","-0.45%"
"2022-4-4","1,932.44","1,924.94","1,937.05","1,915.55","","0.42%"
"2022-4-1","1,924.30","1,937.51","1,939.99","1,917.56","","-0.67%"
"2022-3-31","1,937.23","1,932.80","1,949.92","1,918.98","","0.22%"
"2022-3-30","1,933.06","1,920.07","1,938.53","1,915.74","","0.72%"
"2022-3-29","1,919.19","1,922.95","1,929.41","1,890.03","","-0.21%"
"2022-3-28","1,923.20","1,958.75","1,959.36","1,916.83","","-1.75%"
"2022-3-25","1,957.40","1,957.49","1,964.49","1,943.55","","0.00%"
"2022-3-24","1,957.48","1,944.88","1,966.19","1,937.18","","0.73%"
"2022-3-23","1,943.38","1,922.35","1,948.55","1,915.32","","1.14%"
"2022-3-22","1,921.44","1,935.86","1,938.59","1,910.89","","-0.75%"
"2022-3-21","1,935.95","1,922.24","1,940.69","1,918.01","","0.77%"
"2022-3-18","1,921.09","1,942.90","1,945.51","1,917.93","","-1.11%"
"2022-3-17","1,942.64","1,927.56","1,950.10","1,923.40","","0.76%"
"2022-3-16","1,927.93","1,918.10","1,929.87","1,895.22","","0.53%"
"2022-3-15","1,917.84","1,951.02","1,954.95","1,906.73","","-1.71%"
"2022-3-14","1,951.11","1,985.49","1,990.33","1,949.87","","-1.72%"
"2022-3-11","1,985.29","1,996.15","1,999.22","1,958.80","","-0.53%"
"2022-3-10","1,995.86","1,991.94","2,009.57","1,970.66","","0.22%"
"2022-3-9","1,991.49","2,052.75","2,059.25","1,976.30","","-2.97%"
"2022-3-8","2,052.41","1,998.30","2,070.29","1,981.00","","2.72%"
"2022-3-7","1,998.11","1,977.09","2,002.90","1,960.76","","1.51%"
"2022-3-4","1,968.45","1,935.65","1,970.80","1,929.78","","1.72%"
"2022-3-3","1,935.21","1,926.49","1,941.47","1,921.73","","0.47%"
"2022-3-2","1,926.11","1,943.69","1,948.18","1,913.82","","-0.88%"
"2022-3-1","1,943.22","1,908.19","1,950.45","1,900.93","","1.85%"
"2022-2-28","1,907.90","1,920.86","1,929.36","1,890.59","","1.08%"
"2022-2-25","1,887.56","1,903.55","1,921.54","1,883.10","","-0.82%"
"2022-2-24","1,903.14","1,907.99","1,974.48","1,879.05","","-0.23%"
"2022-2-23","1,907.55","1,898.44","1,911.00","1,889.23","","0.50%"
"2022-2-22","1,898.13","1,905.89","1,914.44","1,891.16","","-0.39%"
"2022-2-21","1,905.63","1,900.40","1,908.38","1,887.19","","0.41%"
"2022-2-18","1,897.87","1,897.94","1,902.84","1,886.16","","0.03%"
"2022-2-17","1,897.27","1,868.84","1,901.57","1,867.18","","1.55%"
"2022-2-16","1,868.37","1,853.40","1,873.16","1,849.94","","0.83%"
"2022-2-15","1,853.06","1,870.94","1,879.89","1,844.27","","-0.92%"
"2022-2-14","1,870.29","1,861.55","1,874.41","1,850.45","","0.56%"
"2022-2-11","1,859.96","1,827.25","1,865.63","1,820.79","","1.83%"
"2022-2-10","1,826.57","1,832.94","1,842.35","1,821.46","","-0.32%"
"2022-2-9","1,832.43","1,826.05","1,836.35","1,824.50","","0.38%"
"2022-2-8","1,825.48","1,820.59","1,829.09","1,815.06","","0.28%"
"2022-2-7","1,820.31","1,806.99","1,824.06","1,806.94","","0.71%"
"2022-2-4","1,807.49","1,804.80","1,815.44","1,790.94","","0.17%"
"2022-2-3","1,804.40","1,807.19","1,809.22","1,788.39","","-0.12%"
"2022-2-2","1,806.50","1,800.94","1,811.53","1,794.11","","0.32%"
"2022-2-1","1,800.65","1,796.72","1,809.16","1,795.13","","0.23%"
"2022-1-31","1,796.47","1,791.19","1,800.23","1,785.03","","0.30%"
"2022-1-28","1,791.03","1,796.94","1,799.82","1,779.88","","-0.30%"
"2022-1-27","1,796.51","1,818.44","1,822.51","1,790.98","","-1.19%"
"2022-1-26","1,818.12","1,847.99","1,850.44","1,814.90","","-1.59%"
"2022-1-25","1,847.56","1,843.34","1,853.98","1,834.64","","0.24%"
"2022-1-24","1,843.06","1,834.49","1,844.53","1,829.09","","0.54%"
"2022-1-21","1,833.24","1,838.65","1,843.53","1,828.04","","-0.28%"
"2022-1-20","1,838.36","1,840.30","1,848.36","1,835.67","","-0.09%"
"2022-1-19","1,839.96","1,813.69","1,843.72","1,809.97","","1.46%"
"2022-1-18","1,813.54","1,819.77","1,823.01","1,805.53","","-0.30%"
"2022-1-17","1,818.99","1,817.90","1,823.72","1,812.67","","0.10%"
"2022-1-14","1,817.22","1,822.55","1,829.66","1,814.13","","-0.27%"
"2022-1-13","1,822.09","1,825.94","1,828.38","1,811.83","","-0.18%"
"2022-1-12","1,825.32","1,822.49","1,828.33","1,814.20","","0.18%"
"2022-1-11","1,822.01","1,801.69","1,823.35","1,800.09","","1.14%"
"2022-1-10","1,801.41","1,795.41","1,802.57","1,790.43","","0.32%"
"2022-1-7","1,795.63","1,789.55","1,799.20","1,782.63","","0.39%"
"2022-1-6","1,788.68","1,809.94","1,811.89","1,786.03","","-1.15%"
"2022-1-5","1,809.53","1,814.90","1,829.82","1,807.97","","-0.28%"
"2022-1-4","1,814.56","1,801.34","1,816.83","1,798.44","","0.76%"
"2022-1-3","1,800.85","1,830.14","1,832.06","1,797.93","","-1.51%"
"2021-12-31","1,828.39","1,815.44","1,830.58","1,814.15","","0.74%"
"2021-12-30","1,815.01","1,803.99","1,817.44","1,795.78","","0.63%"
"2021-12-29","1,803.66","1,805.59","1,808.16","1,788.94","","-0.09%"
"2021-12-28","1,805.37","1,811.84","1,820.70","1,804.38","","-0.31%"
"2021-12-27","1,810.90","1,808.19","1,813.74","1,802.89","","0.15%"
"2021-12-24","1,808.11","1,808.19","1,812.70","1,801.61","","0.01%"
